currency_pair_cd,execution_dt,execution_id,execution_price,filled_quantity,id,is_cs,markup,open_close,order_id,original_price,sequence_number,side,update_date
BTC_JPY,'2018-11-29 00:38:53,'2018112900014922241,471139,0.02,6526792,1,0,,'2018112900106709765,0,116032,3,'2018-11-29 09:38:53
BTC_JPY,'2018-11-29 00:38:53,'2018112900014922241,471139,0.02,6526793,1,0,,'2018112900106709763,0,116033,1,'2018-11-29 09:38:53
BTC_JPY,'2018-11-29 00:38:53,'2018112900014922242,471215.82,0.0648,6526794,0,0,,'2018112900106709765,0,116034,3,'2018-11-29 09:38:53
BTC_JPY,'2018-11-29 00:39:52,'2018112900014922273,470897,0.02,6526815,1,0,,'2018112900106709783,0,116035,3,'2018-11-29 09:39:52
BTC_JPY,'2018-11-29 00:39:52,'2018112900014922273,470897,0.02,6526816,1,0,,'2018112900106709779,0,116036,1,'2018-11-29 09:39:52
BTC_JPY,'2018-11-29 00:40:17,'2018112900014922281,470634,0.02,6526817,1,0,,'2018112900106709787,0,116037,3,'2018-11-29 09:40:17
BTC_JPY,'2018-11-29 00:40:17,'2018112900014922281,470634,0.02,6526818,1,0,,'2018112900106709785,0,116038,1,'2018-11-29 09:40:17
BTC_JPY,'2018-11-29 00:40:39,'2018112900014922291,470333.33,2.25,6526819,0,0,,'2018112900106709792,0,116039,1,'2018-11-29 09:40:39
BTC_JPY,'2018-11-29 00:40:45,'2018112900014922293,470333.33,0.04,6526820,0,0,,'2018112900106709793,0,116040,1,'2018-11-29 09:40:45
BTC_JPY,'2018-11-29 00:41:00,'2018112900014922295,470634,0.02,6526821,0,0,,'2018112900106709785,0,116041,1,'2018-11-29 09:41:00
BTC_JPY,'2018-11-29 00:41:01,'2018112900014922296,470897,0.003,6526822,1,0,,'2018112900106709794,0,116042,3,'2018-11-29 09:41:01
BTC_JPY,'2018-11-29 00:41:01,'2018112900014922296,470897,0.003,6526823,1,0,,'2018112900106709779,0,116043,1,'2018-11-29 09:41:01
BTC_JPY,'2018-11-29 00:41:01,'2018112900014922298,470897,0.017,6526824,1,0,,'2018112900106709795,0,8119,3,'2018-11-29 09:41:01
BTC_JPY,'2018-11-29 00:41:01,'2018112900014922298,470897,0.017,6526825,1,0,,'2018112900106709779,0,8120,1,'2018-11-29 09:41:01
BTC_JPY,'2018-11-29 00:41:01,'2018112900014922299,470968,0.002999999999999999,6526826,1,0,,'2018112900106709795,0,8121,3,'2018-11-29 09:41:01
BTC_JPY,'2018-11-29 00:41:01,'2018112900014922299,470968,0.002999999999999999,6526827,1,0,,'2018112900106709771,0,8122,1,'2018-11-29 09:41:01
BTC_JPY,'2018-11-29 00:41:45,'2018112900014922314,470675.21,0.0117,6526828,0,0,,'2018112900106709803,0,116044,1,'2018-11-29 09:41:45
BTC_JPY,'2018-11-29 00:42:01,'2018112900014922316,470968,0.0002,6526829,1,0,,'2018112900106709804,0,116045,3,'2018-11-29 09:42:01
BTC_JPY,'2018-11-29 00:42:01,'2018112900014922316,470968,0.0002,6526830,1,0,,'2018112900106709771,0,116046,1,'2018-11-29 09:42:01
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922325,471150,0.005,6526831,1,0,,'2018112900106709808,0,116047,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922325,471150,0.005,6526832,1,0,,'2018112900106709766,0,116048,1,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922326,471800,0.1,6526833,1,0,,'2018112900106709808,0,116049,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922326,471800,0.1,6526834,1,0,,'2018112900106709777,0,116050,1,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922327,471854.34,0.00050168,6526835,0,0,,'2018112900106709808,0,116051,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922328,471971.3,0.00004445,6526836,0,0,,'2018112900106709808,0,116052,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922329,472090.99,0.11510451,6526837,0,0,,'2018112900106709808,0,116053,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922330,472094.28,0.45835297,6526838,0,0,,'2018112900106709808,0,116054,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922331,472590.86,0.66062185,6526839,0,0,,'2018112900106709808,0,116055,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922332,472593.47,0.89512353,6526840,0,0,,'2018112900106709808,0,116056,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922333,473258.74,3.13026092,6526841,0,0,,'2018112900106709808,0,116057,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:42:40,'2018112900014922334,474358.84,0.6349900900000001,6526842,0,0,,'2018112900106709808,0,116058,3,'2018-11-29 09:42:40
BTC_JPY,'2018-11-29 00:43:05,'2018112900014922344,471612.03,1.25,6526847,0,0,,'2018112900106709814,0,116059,3,'2018-11-29 09:43:05
BTC_JPY,'2018-11-29 00:43:19,'2018112900014922350,471612.03,0.0004,6526850,0,0,,'2018112900106709815,0,116060,3,'2018-11-29 09:43:19
BTC_JPY,'2018-11-29 00:43:32,'2018112900014922356,471612.03,0.015,6526853,0,0,,'2018112900106709818,0,116061,3,'2018-11-29 09:43:32
BTC_JPY,'2018-11-29 00:43:45,'2018112900014922361,472074.87,0.00051832,6526854,0,0,,'2018112900106709821,0,116062,3,'2018-11-29 09:43:45
BTC_JPY,'2018-11-29 00:43:45,'2018112900014922362,473020.32,0.00051237,6526855,0,0,,'2018112900106709821,0,116063,3,'2018-11-29 09:43:45
BTC_JPY,'2018-11-29 00:43:45,'2018112900014922363,473275.13,0.008969310000000001,6526856,0,0,,'2018112900106709821,0,116064,3,'2018-11-29 09:43:45
BTC_JPY,'2018-11-29 00:43:58,'2018112900014922369,472292.43,0.0004,6526859,0,0,,'2018112900106709825,0,116065,3,'2018-11-29 09:43:58
BTC_JPY,'2018-11-29 00:44:15,'2018112900014922378,472664.17,0.01,6526870,0,0,,'2018112900106709829,0,116066,3,'2018-11-29 09:44:15
BTC_JPY,'2018-11-29 00:44:17,'2018112900014922380,472664.17,0.13,6526871,0,0,,'2018112900106709830,0,116067,3,'2018-11-29 09:44:17
BTC_JPY,'2018-11-29 00:44:27,'2018112900014922384,471090.66,0.00004348,6526884,0,0,,'2018112900106709831,0,116068,1,'2018-11-29 09:44:27
BTC_JPY,'2018-11-29 00:44:27,'2018112900014922385,470566.05,0.30995652,6526885,0,0,,'2018112900106709831,0,116069,1,'2018-11-29 09:44:27
BTC_JPY,'2018-11-29 00:44:33,'2018112900014922390,472015,0.0004,6526886,1,0,,'2018112900106709835,0,116070,3,'2018-11-29 09:44:33
BTC_JPY,'2018-11-29 00:44:33,'2018112900014922390,472015,0.0004,6526887,1,0,,'2018112900106709833,0,116071,1,'2018-11-29 09:44:33
BTC_JPY,'2018-11-29 00:45:07,'2018112900014922398,471956.72,0.04,6526894,0,0,,'2018112900106709838,0,116072,1,'2018-11-29 09:45:08
BTC_JPY,'2018-11-29 00:45:20,'2018112900014922402,471956.72,0.04,6526895,0,0,,'2018112900106709841,0,116073,1,'2018-11-29 09:45:20
BTC_JPY,'2018-11-29 00:45:34,'2018112900014922406,472015,0.005,6526898,1,0,,'2018112900106709842,0,116074,3,'2018-11-29 09:45:34
BTC_JPY,'2018-11-29 00:45:34,'2018112900014922406,472015,0.005,6526899,1,0,,'2018112900106709833,0,116075,1,'2018-11-29 09:45:34
BTC_JPY,'2018-11-29 00:45:53,'2018112900014922410,472015,0.001,6526900,1,0,,'2018112900106709845,0,116076,3,'2018-11-29 09:45:53
BTC_JPY,'2018-11-29 00:45:53,'2018112900014922410,472015,0.001,6526901,1,0,,'2018112900106709833,0,116077,1,'2018-11-29 09:45:53
BTC_JPY,'2018-11-29 00:45:59,'2018112900014922415,471956,0.0031,6526902,1,0,,'2018112900106709847,0,116078,3,'2018-11-29 09:45:59
BTC_JPY,'2018-11-29 00:45:59,'2018112900014922415,471956,0.0031,6526903,1,0,,'2018112900106709846,0,116079,1,'2018-11-29 09:45:59
BTC_JPY,'2018-11-29 00:46:05,'2018112900014922419,471300.9,0.0016,6526908,0,0,,'2018112900106709850,0,116080,1,'2018-11-29 09:46:05
BTC_JPY,'2018-11-29 00:47:05,'2018112900014922434,471956,0.0369,6526911,1,0,,'2018112900106709857,0,116081,3,'2018-11-29 09:47:05
BTC_JPY,'2018-11-29 00:47:05,'2018112900014922434,471956,0.0369,6526912,1,0,,'2018112900106709846,0,116082,1,'2018-11-29 09:47:05
BTC_JPY,'2018-11-29 00:47:05,'2018112900014922435,472015,0.0186,6526913,1,0,,'2018112900106709857,0,116083,3,'2018-11-29 09:47:05
BTC_JPY,'2018-11-29 00:47:05,'2018112900014922435,472015,0.0186,6526914,1,0,,'2018112900106709833,0,116084,1,'2018-11-29 09:47:05
BTC_JPY,'2018-11-29 00:47:05,'2018112900014922436,472365.06,0.9345,6526915,0,0,,'2018112900106709857,0,116085,3,'2018-11-29 09:47:05
BTC_JPY,'2018-11-29 00:47:38,'2018112900014922447,472365.06,0.007052060000000027,6526916,0,0,,'2018112900106709864,0,116086,3,'2018-11-29 09:47:38
BTC_JPY,'2018-11-29 00:47:38,'2018112900014922448,472400,0.09294793999999998,6526917,1,0,,'2018112900106709864,0,116087,3,'2018-11-29 09:47:38
BTC_JPY,'2018-11-29 00:47:38,'2018112900014922448,472400,0.09294793999999998,6526918,1,0,,'2018112900106709863,0,116088,1,'2018-11-29 09:47:38
BTC_JPY,'2018-11-29 00:48:05,'2018112900014922458,472400,0.007052060000000027,6526919,1,0,,'2018112900106709869,0,116089,3,'2018-11-29 09:48:06
BTC_JPY,'2018-11-29 00:48:05,'2018112900014922458,472400,0.007052060000000027,6526920,1,0,,'2018112900106709863,0,116090,1,'2018-11-29 09:48:06
BTC_JPY,'2018-11-29 00:48:05,'2018112900014922459,473612.68,0.00086824,6526921,0,0,,'2018112900106709869,0,116091,3,'2018-11-29 09:48:06
BTC_JPY,'2018-11-29 00:48:05,'2018112900014922460,473632.07,0.1920797,6526922,0,0,,'2018112900106709869,0,116092,3,'2018-11-29 09:48:06
BTC_JPY,'2018-11-29 00:48:47,'2018112900014922469,472366.03,0.03,6526929,0,0,,'2018112900106709875,0,116093,3,'2018-11-29 09:48:47
BTC_JPY,'2018-11-29 00:49:12,'2018112900014922477,472366.03,0.005,6526930,0,0,,'2018112900106709878,0,116094,3,'2018-11-29 09:49:12
BTC_JPY,'2018-11-29 00:49:20,'2018112900014922482,472366.03,0.0024,6526931,0,0,,'2018112900106709881,0,116095,3,'2018-11-29 09:49:20
BTC_JPY,'2018-11-29 00:49:42,'2018112900014922488,471861.88,0.04,6526932,0,0,,'2018112900106709884,0,116096,1,'2018-11-29 09:49:42
BTC_JPY,'2018-11-29 00:50:27,'2018112900014922506,471614.54,0.04,6526933,0,0,,'2018112900106709894,0,116097,1,'2018-11-29 09:50:27
BTC_JPY,'2018-11-29 00:50:40,'2018112900014922509,471614.54,0.04,6526938,0,0,,'2018112900106709896,0,116098,1,'2018-11-29 09:50:40
BTC_JPY,'2018-11-29 00:50:53,'2018112900014922513,471614.54,0.04,6526939,0,0,,'2018112900106709897,0,116099,1,'2018-11-29 09:50:53
BTC_JPY,'2018-11-29 00:51:05,'2018112900014922523,470774.55,0.02,6526942,0,0,,'2018112900106709903,0,116100,1,'2018-11-29 09:51:06
BTC_JPY,'2018-11-29 00:52:20,'2018112900014922550,470700,0.004,6526953,1,0,,'2018112900106709917,0,116101,1,'2018-11-29 09:52:20
BTC_JPY,'2018-11-29 00:52:20,'2018112900014922550,470700,0.004,6526954,1,0,,'2018112900106709908,0,116102,3,'2018-11-29 09:52:20
BTC_JPY,'2018-11-29 00:53:15,'2018112900014922562,470913,0.04,6526965,0,0,,'2018112900106709914,0,116103,1,'2018-11-29 09:53:15
BTC_JPY,'2018-11-29 00:54:43,'2018112900014922586,471056.63,0.02,6526970,0,0,,'2018112900106709934,0,116104,3,'2018-11-29 09:54:43
BTC_JPY,'2018-11-29 00:55:19,'2018112900014922595,470790,0.02,6526973,1,0,,'2018112900106709940,0,116105,3,'2018-11-29 09:55:19
BTC_JPY,'2018-11-29 00:55:19,'2018112900014922595,470790,0.02,6526974,1,0,,'2018112900106709936,0,116106,1,'2018-11-29 09:55:19
BTC_JPY,'2018-11-29 00:55:33,'2018112900014922597,470700,0.04,6526975,1,0,,'2018112900106709941,0,116107,1,'2018-11-29 09:55:33
BTC_JPY,'2018-11-29 00:55:33,'2018112900014922597,470700,0.04,6526976,1,0,,'2018112900106709908,0,116108,3,'2018-11-29 09:55:33
BTC_JPY,'2018-11-29 00:55:45,'2018112900014922599,470790,0.02,6526977,0,0,,'2018112900106709936,0,116109,1,'2018-11-29 09:55:45
BTC_JPY,'2018-11-29 00:56:13,'2018112900014922602,471000,0.02,6526978,1,0,,'2018112900106709943,0,116110,1,'2018-11-29 09:56:13
BTC_JPY,'2018-11-29 00:56:13,'2018112900014922602,471000,0.02,6526979,1,0,,'2018112700106676274,0,116111,3,'2018-11-29 09:56:13
BTC_JPY,'2018-11-29 00:56:38,'2018112900014922606,470700,0.04,6526980,1,0,,'2018112900106709944,0,116112,1,'2018-11-29 09:56:38
BTC_JPY,'2018-11-29 00:56:38,'2018112900014922606,470700,0.04,6526981,1,0,,'2018112900106709908,0,116113,3,'2018-11-29 09:56:38
BTC_JPY,'2018-11-29 00:57:04,'2018112900014922617,470800,0.02,6526982,1,0,,'2018112900106709950,0,116114,1,'2018-11-29 09:57:04
BTC_JPY,'2018-11-29 00:57:04,'2018112900014922617,470800,0.02,6526983,1,0,,'2018112900106709946,0,116115,3,'2018-11-29 09:57:04
BTC_JPY,'2018-11-29 00:57:07,'2018112900014922619,470800,0.04,6526984,1,0,,'2018112900106709951,0,116116,1,'2018-11-29 09:57:07
BTC_JPY,'2018-11-29 00:57:07,'2018112900014922619,470800,0.04,6526985,1,0,,'2018112900106709946,0,116117,3,'2018-11-29 09:57:07
BTC_JPY,'2018-11-29 00:57:15,'2018112900014922626,470800,0.005,6526986,1,0,,'2018112900106709955,0,8123,1,'2018-11-29 09:57:15
BTC_JPY,'2018-11-29 00:57:15,'2018112900014922626,470800,0.005,6526987,1,0,,'2018112900106709946,0,8124,3,'2018-11-29 09:57:15
BTC_JPY,'2018-11-29 00:57:24,'2018112900014922629,470800,0.04,6526988,1,0,,'2018112900106709957,0,116118,1,'2018-11-29 09:57:24
BTC_JPY,'2018-11-29 00:57:24,'2018112900014922629,470800,0.04,6526989,1,0,,'2018112900106709946,0,116119,3,'2018-11-29 09:57:24
BTC_JPY,'2018-11-29 00:57:27,'2018112900014922633,470800,0.02,6526990,1,0,,'2018112900106709958,0,116120,1,'2018-11-29 09:57:27
BTC_JPY,'2018-11-29 00:57:27,'2018112900014922633,470800,0.02,6526991,1,0,,'2018112900106709946,0,116121,3,'2018-11-29 09:57:27
BTC_JPY,'2018-11-29 00:57:36,'2018112900014922636,470800,0.01,6526992,1,0,,'2018112900106709960,0,116122,1,'2018-11-29 09:57:36
BTC_JPY,'2018-11-29 00:57:36,'2018112900014922636,470800,0.01,6526993,1,0,,'2018112900106709946,0,116123,3,'2018-11-29 09:57:36
BTC_JPY,'2018-11-29 00:57:45,'2018112900014922639,470800,0.005,6526998,1,0,,'2018112900106709962,0,116124,1,'2018-11-29 09:57:45
BTC_JPY,'2018-11-29 00:57:45,'2018112900014922639,470800,0.005,6526999,1,0,,'2018112900106709946,0,116125,3,'2018-11-29 09:57:45
BTC_JPY,'2018-11-29 00:57:47,'2018112900014922641,470800,0.005,6527000,1,0,,'2018112900106709963,0,116126,1,'2018-11-29 09:57:47
BTC_JPY,'2018-11-29 00:57:47,'2018112900014922641,470800,0.005,6527001,1,0,,'2018112900106709946,0,116127,3,'2018-11-29 09:57:47
BTC_JPY,'2018-11-29 00:57:49,'2018112900014922643,470800,0.2,6527002,1,0,,'2018112900106709964,0,116128,1,'2018-11-29 09:57:49
BTC_JPY,'2018-11-29 00:57:49,'2018112900014922643,470800,0.2,6527003,1,0,,'2018112900106709946,0,116129,3,'2018-11-29 09:57:49
BTC_JPY,'2018-11-29 00:57:51,'2018112900014922645,470800,0.02,6527004,1,0,,'2018112900106709965,0,116130,1,'2018-11-29 09:57:51
BTC_JPY,'2018-11-29 00:57:51,'2018112900014922645,470800,0.02,6527005,1,0,,'2018112900106709946,0,116131,3,'2018-11-29 09:57:51
BTC_JPY,'2018-11-29 00:58:00,'2018112900014922647,470800,0.005,6527006,1,0,,'2018112900106709966,0,116132,1,'2018-11-29 09:58:00
BTC_JPY,'2018-11-29 00:58:00,'2018112900014922647,470800,0.005,6527007,1,0,,'2018112900106709946,0,116133,3,'2018-11-29 09:58:00
BTC_JPY,'2018-11-29 00:58:06,'2018112900014922649,470800,0.02,6527008,1,0,,'2018112900106709967,0,116134,1,'2018-11-29 09:58:06
BTC_JPY,'2018-11-29 00:58:06,'2018112900014922649,470800,0.02,6527009,1,0,,'2018112900106709946,0,116135,3,'2018-11-29 09:58:06
BTC_JPY,'2018-11-29 00:58:09,'2018112900014922651,470800,1.16,6527010,1,0,,'2018112900106709968,0,116136,1,'2018-11-29 09:58:09
BTC_JPY,'2018-11-29 00:58:09,'2018112900014922651,470800,1.16,6527011,1,0,,'2018112900106709946,0,116137,3,'2018-11-29 09:58:09
BTC_JPY,'2018-11-29 00:58:13,'2018112900014922653,470800,0.04,6527012,1,0,,'2018112900106709969,0,116138,1,'2018-11-29 09:58:13
BTC_JPY,'2018-11-29 00:58:13,'2018112900014922653,470800,0.04,6527013,1,0,,'2018112900106709946,0,116139,3,'2018-11-29 09:58:13
BTC_JPY,'2018-11-29 00:58:17,'2018112900014922655,470800,0.00018753,6527014,0,0,,'2018112900106709946,0,116140,3,'2018-11-29 09:58:17
BTC_JPY,'2018-11-29 00:58:22,'2018112900014922656,470800,0.02,6527015,1,0,,'2018112900106709970,0,116141,1,'2018-11-29 09:58:22
BTC_JPY,'2018-11-29 00:58:22,'2018112900014922656,470800,0.02,6527016,1,0,,'2018112900106709946,0,116142,3,'2018-11-29 09:58:22
BTC_JPY,'2018-11-29 00:58:30,'2018112900014922660,470800,0.04,6527019,1,0,,'2018112900106709971,0,116143,1,'2018-11-29 09:58:30
BTC_JPY,'2018-11-29 00:58:30,'2018112900014922660,470800,0.04,6527020,1,0,,'2018112900106709946,0,116144,3,'2018-11-29 09:58:30
BTC_JPY,'2018-11-29 00:58:34,'2018112900014922664,470800,0.2,6527023,1,0,,'2018112900106709974,0,116145,1,'2018-11-29 09:58:34
BTC_JPY,'2018-11-29 00:58:34,'2018112900014922664,470800,0.2,6527024,1,0,,'2018112900106709946,0,116146,3,'2018-11-29 09:58:34
BTC_JPY,'2018-11-29 00:58:39,'2018112900014922667,470810,0.02,6527025,1,0,,'2018112900106709976,0,116147,1,'2018-11-29 09:58:39
BTC_JPY,'2018-11-29 00:58:39,'2018112900014922667,470810,0.02,6527026,1,0,,'2018112900106709975,0,116148,3,'2018-11-29 09:58:39
BTC_JPY,'2018-11-29 00:58:40,'2018112900014922669,470810,0.08,6527027,1,0,,'2018112900106709977,0,116149,1,'2018-11-29 09:58:40
BTC_JPY,'2018-11-29 00:58:40,'2018112900014922669,470810,0.08,6527028,1,0,,'2018112900106709975,0,116150,3,'2018-11-29 09:58:40
BTC_JPY,'2018-11-29 00:58:44,'2018112900014922671,470800,0.04,6527031,1,0,,'2018112900106709978,0,116151,1,'2018-11-29 09:58:44
BTC_JPY,'2018-11-29 00:58:44,'2018112900014922671,470800,0.04,6527032,1,0,,'2018112900106709946,0,116152,3,'2018-11-29 09:58:44
BTC_JPY,'2018-11-29 00:58:44,'2018112900014922673,470809,0.020000000000000004,6527033,0,0,,'2018112900106709977,0,116153,1,'2018-11-29 09:58:44
BTC_JPY,'2018-11-29 00:58:45,'2018112900014922674,470902.34,0.4,6527036,0,0,,'2018112900106709979,0,116154,1,'2018-11-29 09:58:45
BTC_JPY,'2018-11-29 00:59:03,'2018112900014922676,471390.25,0.31,6527041,0,0,,'2018112900106709980,0,116155,1,'2018-11-29 09:59:03
BTC_JPY,'2018-11-29 00:59:08,'2018112900014922682,471390.25,0.025,6527042,0,0,,'2018112900106709983,0,116156,1,'2018-11-29 09:59:08
BTC_JPY,'2018-11-29 00:59:16,'2018112900014922686,472001.57,0.021,6527043,0,0,,'2018112900106709985,0,116157,3,'2018-11-29 09:59:16
BTC_JPY,'2018-11-29 00:59:22,'2018112900014922690,471390.25,0.0087,6527044,0,0,,'2018112900106709986,0,116158,1,'2018-11-29 09:59:22
BTC_JPY,'2018-11-29 01:00:50,'2018112900014922723,471081.43,0.06306695,6527051,0,0,,'2018112900106710004,0,116159,1,'2018-11-29 10:00:50
BTC_JPY,'2018-11-29 01:00:50,'2018112900014922724,471034.54,0.03693305000000001,6527052,0,0,,'2018112900106710004,0,116160,1,'2018-11-29 10:00:50
BTC_JPY,'2018-11-29 01:00:59,'2018112900014922731,471073.63,0.1,6527053,0,0,,'2018112900106710008,0,116161,1,'2018-11-29 10:00:59
BTC_JPY,'2018-11-29 01:01:07,'2018112900014922735,471073.63,0.1,6527054,0,0,,'2018112900106710010,0,116162,1,'2018-11-29 10:01:07
BTC_JPY,'2018-11-29 01:01:07,'2018112900014922737,471073.63,0.04,6527055,0,0,,'2018112900106710011,0,116163,1,'2018-11-29 10:01:07
BTC_JPY,'2018-11-29 01:01:19,'2018112900014922744,471073.63,0.1,6527077,0,0,,'2018112900106710014,0,116164,1,'2018-11-29 10:01:20
BTC_JPY,'2018-11-29 01:01:30,'2018112900014922750,470800,0.1,6527082,1,0,,'2018112900106710017,0,116165,1,'2018-11-29 10:01:30
BTC_JPY,'2018-11-29 01:01:30,'2018112900014922750,470800,0.1,6527083,1,0,,'2018112900106709946,0,116166,3,'2018-11-29 10:01:30
BTC_JPY,'2018-11-29 01:01:36,'2018112900014922752,470800,0.04,6527084,1,0,,'2018112900106710018,0,116167,1,'2018-11-29 10:01:36
BTC_JPY,'2018-11-29 01:01:36,'2018112900014922752,470800,0.04,6527085,1,0,,'2018112900106709946,0,116168,3,'2018-11-29 10:01:36
BTC_JPY,'2018-11-29 01:01:42,'2018112900014922754,470800,0.1,6527086,1,0,,'2018112900106710019,0,116169,1,'2018-11-29 10:01:42
BTC_JPY,'2018-11-29 01:01:42,'2018112900014922754,470800,0.1,6527087,1,0,,'2018112900106709946,0,116170,3,'2018-11-29 10:01:42
BTC_JPY,'2018-11-29 01:01:43,'2018112900014922756,470800,0.01,6527088,1,0,,'2018112900106710020,0,116171,1,'2018-11-29 10:01:43
BTC_JPY,'2018-11-29 01:01:43,'2018112900014922756,470800,0.01,6527089,1,0,,'2018112900106709946,0,116172,3,'2018-11-29 10:01:43
BTC_JPY,'2018-11-29 01:01:52,'2018112900014922759,470800,0.1,6527090,1,0,,'2018112900106710022,0,116173,1,'2018-11-29 10:01:52
BTC_JPY,'2018-11-29 01:01:52,'2018112900014922759,470800,0.1,6527091,1,0,,'2018112900106709946,0,116174,3,'2018-11-29 10:01:52
BTC_JPY,'2018-11-29 01:01:53,'2018112900014922761,470800,0.019,6527092,1,0,,'2018112900106710023,0,116175,1,'2018-11-29 10:01:53
BTC_JPY,'2018-11-29 01:01:53,'2018112900014922761,470800,0.019,6527093,1,0,,'2018112900106709946,0,116176,3,'2018-11-29 10:01:53
BTC_JPY,'2018-11-29 01:02:04,'2018112900014922767,470800,0.04,6527094,1,0,,'2018112900106710026,0,116177,1,'2018-11-29 10:02:04
BTC_JPY,'2018-11-29 01:02:04,'2018112900014922767,470800,0.04,6527095,1,0,,'2018112900106709946,0,116178,3,'2018-11-29 10:02:04
BTC_JPY,'2018-11-29 01:02:05,'2018112900014922769,470800,0.1,6527096,1,0,,'2018112900106710027,0,116179,1,'2018-11-29 10:02:05
BTC_JPY,'2018-11-29 01:02:05,'2018112900014922769,470800,0.1,6527097,1,0,,'2018112900106709946,0,116180,3,'2018-11-29 10:02:05
BTC_JPY,'2018-11-29 01:02:15,'2018112900014922775,470800,0.1,6527098,1,0,,'2018112900106710030,0,116181,1,'2018-11-29 10:02:15
BTC_JPY,'2018-11-29 01:02:15,'2018112900014922775,470800,0.1,6527099,1,0,,'2018112900106709946,0,116182,3,'2018-11-29 10:02:15
BTC_JPY,'2018-11-29 01:02:24,'2018112900014922779,470800,0.01,6527100,1,0,,'2018112900106710032,0,116183,1,'2018-11-29 10:02:24
BTC_JPY,'2018-11-29 01:02:24,'2018112900014922779,470800,0.01,6527101,1,0,,'2018112900106709946,0,116184,3,'2018-11-29 10:02:24
BTC_JPY,'2018-11-29 01:02:26,'2018112900014922781,470800,0.1,6527102,1,0,,'2018112900106710033,0,116185,1,'2018-11-29 10:02:26
BTC_JPY,'2018-11-29 01:02:26,'2018112900014922781,470800,0.1,6527103,1,0,,'2018112900106709946,0,116186,3,'2018-11-29 10:02:26
BTC_JPY,'2018-11-29 01:02:36,'2018112900014922786,470800,0.1,6527104,1,0,,'2018112900106710035,0,116187,1,'2018-11-29 10:02:36
BTC_JPY,'2018-11-29 01:02:36,'2018112900014922786,470800,0.1,6527105,1,0,,'2018112900106709946,0,116188,3,'2018-11-29 10:02:36
BTC_JPY,'2018-11-29 01:02:48,'2018112900014922789,470800,0.04,6527106,1,0,,'2018112900106710037,0,116189,1,'2018-11-29 10:02:48
BTC_JPY,'2018-11-29 01:02:48,'2018112900014922789,470800,0.04,6527107,1,0,,'2018112900106709946,0,116190,3,'2018-11-29 10:02:48
BTC_JPY,'2018-11-29 01:02:48,'2018112900014922791,470800,0.05081247000000009,6527108,1,0,,'2018112900106710038,0,8125,1,'2018-11-29 10:02:48
BTC_JPY,'2018-11-29 01:02:48,'2018112900014922791,470800,0.05081247000000009,6527109,1,0,,'2018112900106709946,0,8126,3,'2018-11-29 10:02:48
BTC_JPY,'2018-11-29 01:02:48,'2018112900014922792,470700,0.04918752999999992,6527110,1,0,,'2018112900106710038,0,8127,1,'2018-11-29 10:02:48
